age,temp,race,capitalgain,capitalloss,hoursperweek,income,sex_1
23,196508,2,0,0,40,0,0
55,189933,4,0,0,84,0,1
27,501172,4,0,419,20,0,1
33,361497,4,0,0,70,0,1
22,150175,4,0,0,20,0,0
43,155106,4,0,0,40,0,1
32,62272,4,0,0,40,0,0
38,189916,4,0,0,40,0,0
18,324011,4,0,0,20,0,1
35,105803,4,0,0,50,1,1
67,53588,4,0,0,40,0,0
29,107998,4,0,0,40,0,0
19,340567,4,0,0,55,0,1
39,167777,4,0,0,35,0,1
29,228860,4,0,1887,50,1,1
45,40666,4,0,0,55,1,1
44,277488,4,3103,0,40,1,1
42,195897,4,0,0,40,0,1
34,242984,4,0,0,40,0,1
52,236497,4,0,0,40,0,1
18,312634,4,0,0,25,0,1
64,59829,4,0,0,25,0,1
30,24292,4,0,0,45,1,1
43,180407,4,0,0,42,0,1
49,121238,4,0,0,40,0,1
35,281982,4,0,0,40,1,1
37,348739,4,0,0,50,1,1
49,194189,4,0,0,40,0,1
19,329130,4,0,0,40,0,0
22,205939,4,2202,0,4,0,1
31,62165,2,0,0,40,0,1
26,224361,4,0,0,40,0,1
44,34722,4,0,0,55,0,1
38,175972,4,0,0,40,0,0
33,359428,4,0,0,60,0,1
24,138504,2,0,0,37,0,0
18,268952,4,0,0,20,0,1
32,257978,2,0,0,40,0,0
27,118799,4,0,0,40,0,0
28,78356,2,0,0,40,0,1
30,609789,4,0,0,40,0,1
33,123157,2,0,0,38,0,1
74,84197,4,0,0,10,0,0
36,162312,1,0,0,70,0,1
36,138441,4,0,0,55,0,1
29,239753,4,0,2057,20,0,0
39,262158,4,0,0,45,0,0
25,133373,4,0,0,80,0,1
21,57916,4,0,0,40,0,1
39,142897,4,0,0,50,0,0
38,161016,4,0,0,32,0,0
20,227491,1,0,0,25,0,0
51,306790,4,0,0,40,0,1
21,33831,4,0,0,40,0,0
36,188972,4,0,0,40,0,0
50,313546,2,0,0,40,0,0
38,220585,4,0,0,55,1,1
25,476599,4,0,0,40,0,0
23,163665,4,0,0,15,0,0
36,306646,4,0,0,55,1,1
41,206470,4,0,0,40,0,1
34,169583,4,0,0,50,0,0
19,127085,4,0,0,10,0,1
18,152044,4,0,0,3,0,0
36,111387,4,0,0,40,0,1
46,102318,4,0,1887,40,1,1
29,213692,4,0,0,45,0,1
23,163665,4,0,0,32,0,0
35,30529,4,0,0,40,0,1
35,290226,4,0,0,40,0,1
40,182136,4,0,0,40,0,1
22,73266,1,0,0,40,0,1
19,60412,4,0,0,15,0,0
70,187891,4,0,0,40,0,1
38,194304,2,0,0,55,0,1
35,160910,4,0,0,50,0,1
25,148300,4,0,0,35,0,0
39,165743,4,0,0,45,1,1
50,123174,2,0,0,37,1,1
43,184018,4,0,0,50,0,1
37,188069,4,0,0,40,1,1
51,138852,4,7298,0,40,1,1
29,78529,4,0,0,12,0,0
20,164441,2,0,0,40,0,1
21,199419,4,0,0,40,0,0
47,181342,2,0,0,40,0,0
44,173382,4,0,0,40,0,0
17,184924,4,0,1719,15,0,1
25,215384,4,0,0,40,0,1
43,424094,4,0,0,40,0,0
46,212120,4,0,0,40,1,1
42,185764,4,0,0,60,0,1
46,133969,0,0,0,40,0,1
22,32616,4,0,0,30,0,0
49,149210,2,0,0,40,0,1
21,161210,4,0,0,50,0,1
53,285621,4,0,0,40,1,0
43,282069,4,0,0,42,0,1
22,97508,4,0,0,50,0,1
33,356823,4,10520,0,45,1,0
28,171133,4,0,0,40,0,0
25,231638,4,0,0,24,0,0
40,191342,1,0,0,40,1,1
50,226497,4,0,0,45,1,1
48,373606,4,0,0,65,1,1
30,39150,4,0,0,40,0,1
33,288840,2,0,0,38,0,0
34,293703,1,0,0,40,0,1
42,79586,1,0,0,40,1,1
48,82098,1,0,0,65,0,1
38,245372,4,7688,0,45,1,1
29,78261,4,0,0,40,0,1
33,355996,4,0,0,40,0,1
64,218490,4,27828,0,55,1,1
44,110908,4,0,0,25,0,0
42,34218,4,7298,0,50,1,1
49,248895,4,0,0,45,0,1
25,363707,4,0,0,40,0,1
33,272411,4,0,0,40,0,0
38,128033,4,0,0,60,0,1
20,177287,4,0,0,38,0,0
44,197344,4,0,0,50,0,1
45,285858,4,0,0,40,1,1
27,193868,4,0,0,50,0,1
18,232082,4,0,0,40,0,1
38,27408,4,0,0,50,0,1
45,247043,4,0,0,42,0,1
27,162404,2,2174,0,40,0,1
64,236341,2,0,0,16,0,0
66,179285,4,3432,0,20,0,1
34,30433,4,0,0,35,0,0
45,102771,4,0,0,40,1,1
42,221172,4,0,0,40,0,1
32,108116,4,0,1902,60,1,1
26,375499,2,0,0,20,0,1
27,178688,4,0,0,40,0,1
21,276709,4,0,0,40,0,0
23,238087,4,0,0,30,0,1
47,84790,4,0,0,40,0,1
20,37482,4,0,0,40,0,0
46,178686,4,0,0,38,1,1
35,153926,2,0,0,40,0,0
55,110748,4,0,1887,40,1,1
28,116613,4,0,0,24,0,0
21,108687,4,0,0,40,0,0
36,365739,4,0,0,40,0,1
29,195284,4,0,0,60,1,0
38,125933,4,0,0,40,1,1
37,140854,4,0,0,50,1,1
81,193237,4,0,0,45,0,1
41,46870,4,0,0,40,0,0
29,351324,4,0,0,40,0,0
30,189265,4,0,0,40,0,0
25,236564,4,0,0,40,0,1
42,557644,4,0,0,40,0,0
30,374454,2,0,0,40,0,1
65,160654,4,0,0,20,0,1
18,122775,4,0,0,35,0,1
26,214413,4,6497,0,48,0,1
30,329425,4,0,0,48,0,1
61,178312,4,0,0,42,0,1
21,241951,4,0,0,45,0,1
53,130143,4,0,0,48,0,1
41,114580,4,0,2415,55,1,0
43,130126,4,15024,0,45,1,1
60,399387,2,0,0,15,0,0
47,163814,4,0,0,40,0,1
48,69586,2,0,0,40,0,1
32,237903,4,0,0,40,0,0
25,219897,4,0,0,35,0,0
31,243165,4,0,0,40,0,1
33,173806,4,0,0,30,0,1
27,65308,4,0,0,50,0,1
44,408531,4,0,0,40,1,0
44,235786,4,7298,0,45,1,1
37,314963,4,0,0,40,0,1
34,81206,2,0,0,40,0,1
51,293196,4,0,0,40,1,1
51,95329,4,0,0,40,0,1
25,45474,4,0,0,60,0,1
25,372728,2,0,0,24,0,0
29,116394,4,0,0,50,1,1
36,34180,4,0,0,70,1,1
55,327589,4,0,0,40,0,0
39,706180,4,0,0,40,0,0
31,32550,4,0,0,40,0,1
31,173858,1,0,0,40,0,1
51,230095,4,0,0,40,0,0
30,139012,1,2463,0,40,0,1
62,174711,4,0,0,32,0,0
37,171150,4,99999,0,60,1,1
30,77689,4,7688,0,50,1,1
27,193898,4,0,0,52,0,1
32,195000,4,7298,0,45,1,1
23,303121,4,0,0,30,0,1
35,188540,4,0,0,50,0,1
46,158656,4,0,0,36,0,0
45,204196,4,0,0,50,1,1
27,183802,4,0,0,40,0,1
46,148995,4,0,0,40,1,1
22,190903,4,0,0,20,0,0
37,173780,4,0,0,30,0,0
42,251239,4,0,0,40,0,1
45,112761,4,0,0,40,0,0
33,425785,4,0,0,40,0,1
46,197731,4,0,0,40,0,1
24,119156,4,0,0,50,0,1
56,133819,4,0,0,40,0,0
34,185556,4,0,0,12,1,0
50,109277,4,0,0,40,1,1
48,36020,4,0,0,50,1,1
45,45857,4,0,0,36,0,0
55,184882,4,5178,0,50,1,1
41,342834,4,0,0,40,0,0
66,234743,4,0,0,24,0,1
29,106179,4,0,1408,40,0,0
37,177895,4,5013,0,40,0,0
63,257876,4,0,0,40,0,1
61,86067,4,15024,0,40,1,1
64,66634,4,27828,0,50,1,1
35,138441,4,0,0,35,0,1
22,279802,4,0,0,40,0,0
58,407138,4,2936,0,50,0,1
58,31732,4,0,0,45,1,1
24,204172,4,0,0,48,0,0
34,100593,4,0,0,6,0,0
33,162623,4,0,0,50,0,0
33,80933,4,0,0,60,0,1
17,47425,4,0,0,15,0,0
27,107812,4,0,0,40,1,1
20,104443,4,0,0,20,0,0
52,117496,4,0,1755,40,1,0
30,209691,4,0,0,40,0,1
22,314525,4,0,0,40,0,1
20,190772,4,0,0,40,0,0
64,199298,4,0,0,45,0,0
49,187370,4,15024,0,50,1,1
38,216129,2,0,0,60,0,0
46,219293,2,0,0,80,1,1
17,136363,4,0,0,20,0,1
45,233799,4,0,0,40,0,1
27,207611,4,0,0,40,0,0
45,178344,4,0,0,30,0,0
26,187652,4,0,0,78,1,1
23,188545,4,0,1974,20,0,0
44,58124,4,0,0,45,0,1
36,321733,4,0,1741,40,0,1
35,206253,4,0,0,40,0,0
24,152140,4,0,0,40,0,0
56,76281,4,0,0,40,0,0
47,606752,4,0,0,40,0,1
32,29933,4,0,0,50,1,1
29,114158,4,3325,0,10,0,0
55,227203,4,0,0,5,0,0
35,65624,4,0,0,50,1,1
37,34146,4,0,0,68,0,1
36,34378,4,3908,0,75,0,1
33,141490,4,0,0,45,0,0
34,199227,4,0,0,50,0,1
24,224954,4,0,0,40,0,1
25,231357,4,0,0,40,0,0
31,113530,4,0,0,45,0,1
38,22245,4,0,0,40,0,1
30,36383,4,0,0,40,1,1
35,320305,4,0,0,32,0,1
67,201657,4,0,0,60,0,0
34,48935,4,0,0,40,0,0
46,101455,4,0,0,40,0,0
19,243960,4,0,0,16,0,0
26,90915,2,0,0,15,0,0
28,315287,2,0,0,40,0,1
47,106255,4,0,0,40,0,1
49,215895,4,0,0,40,1,1
33,170979,4,0,1887,40,1,1
44,210525,4,0,0,40,1,1
30,195488,4,0,0,40,0,0
18,152246,1,0,0,16,0,1
60,187794,4,3103,0,60,1,1
44,110396,4,14084,0,56,1,1
81,89391,4,0,0,24,1,1
43,254817,4,0,0,40,0,0
35,41777,4,0,0,20,0,1
58,234841,4,0,0,72,0,1
32,79586,1,0,0,40,0,1
40,115331,4,0,0,35,0,1
32,63564,2,0,0,40,0,0
21,132053,4,0,1721,35,0,0
44,370502,4,0,0,25,0,1
33,59083,4,0,1902,45,1,1
25,69413,4,0,0,40,0,0
42,32981,4,0,0,40,0,1
27,176683,4,0,0,40,0,1
62,144116,4,0,0,40,0,1
31,209213,2,0,0,40,0,1
33,150657,2,0,0,40,0,0
50,124793,4,0,0,55,0,1
50,22211,4,7688,0,50,1,1
46,270565,4,0,0,60,0,1
22,38251,4,0,0,35,0,0
66,162945,2,20051,0,55,1,1
52,195638,4,0,0,45,0,0
57,118806,4,0,1602,45,0,0
41,44006,4,0,0,40,0,1
42,119679,4,0,1579,42,0,1
19,333953,4,0,0,30,0,0
45,172111,2,0,0,60,0,0
51,32372,4,0,0,99,0,1
69,117525,4,0,0,1,0,0
45,123681,4,0,0,30,0,1
48,317360,4,0,0,50,0,0
60,119832,4,7298,0,40,1,1
42,135056,4,0,0,40,0,0
19,135162,4,0,0,10,0,0
39,194004,4,0,0,70,0,1
46,177633,4,0,0,50,1,1
58,212864,4,3908,0,40,0,1
36,30509,4,0,0,45,0,0
21,118712,4,0,0,35,0,1
41,199018,4,0,0,40,1,1
17,151799,4,0,0,20,0,0
29,181280,4,0,0,40,0,1
52,232024,4,0,0,60,0,0
33,226267,4,0,0,40,0,1
38,240467,2,0,0,35,0,0
42,154374,4,0,0,40,1,1
24,231473,4,0,0,30,0,1
59,158813,4,0,0,60,1,1
36,346478,4,0,2415,45,1,1
54,215990,4,7688,0,40,1,1
39,177154,4,15024,0,50,1,1
42,238188,4,0,0,96,0,1
54,156800,4,0,0,50,0,1
26,130620,1,0,0,40,0,0
50,175339,4,0,0,40,1,1
42,37937,4,0,0,45,0,1
48,166634,4,7688,0,40,1,0
31,221167,4,0,0,30,0,0
56,179641,4,0,0,45,0,0
28,213195,4,0,0,40,1,0
34,157747,4,0,0,45,1,1
28,227840,4,0,0,40,0,0
41,169104,1,0,0,40,1,1
44,186916,4,0,1887,60,1,1
34,37646,4,0,0,65,0,1
26,157028,4,0,0,55,1,1
37,188774,4,0,2824,40,1,1
64,146272,4,3411,0,15,0,1
25,182656,4,0,0,40,0,0
48,200471,4,0,0,40,0,1
47,358465,4,0,0,40,0,0
17,78602,4,0,0,20,0,0
44,213416,4,0,0,40,0,1
46,345911,4,0,0,40,0,0
32,119522,4,0,0,50,0,1
42,126320,2,0,0,40,0,1
33,235271,4,0,0,50,1,1
61,141745,2,0,0,40,0,0
47,359461,4,0,0,40,0,1
35,109351,4,8614,0,45,1,0
62,148113,2,0,0,40,0,1
62,75478,4,0,0,40,0,1
38,100375,4,99999,0,60,1,1
19,28455,4,0,0,40,0,0
33,231413,4,0,0,40,0,1
39,119421,4,0,0,42,0,0
17,206998,4,0,0,10,0,1
58,183810,4,0,0,40,0,1
35,187053,4,0,0,50,0,0
34,155781,4,4064,0,50,0,1
55,193895,4,0,0,40,0,0
32,48520,4,0,0,40,0,1
19,170125,4,0,0,40,0,1
41,107584,4,0,0,40,0,1
24,196742,4,0,0,40,0,0
52,244214,4,0,0,35,0,1
48,127921,4,0,0,40,0,1
32,42617,4,0,0,30,0,0
47,191389,4,0,0,35,0,0
38,187983,4,0,0,40,0,0
18,215110,2,0,0,40,0,1
25,230292,4,0,0,40,0,1
36,90159,4,0,0,32,1,0
40,175398,4,0,0,20,0,0
56,53366,4,0,0,20,0,1
50,46155,4,0,0,40,1,0
55,61708,4,6418,0,50,1,1
32,112650,4,0,0,40,0,1
41,173682,4,0,0,43,1,1
28,160981,4,0,0,52,0,0
53,72257,4,0,0,55,0,1
26,182332,4,0,0,40,0,0
60,48788,4,5455,0,55,0,0
21,417668,4,0,0,20,0,1
29,107458,4,0,0,40,0,1
73,147551,4,0,2174,50,1,1
43,33729,4,0,0,45,1,1
45,101977,4,0,0,45,0,1
35,374716,4,0,0,35,0,0
36,214378,4,0,0,40,1,0
25,111243,4,0,0,50,0,0
38,252947,2,0,0,40,0,1
30,118500,4,0,0,40,0,0
49,195612,4,7298,0,40,1,1
41,174575,4,0,0,40,0,1
27,190391,4,0,0,40,0,1
64,166715,4,0,0,20,0,1
41,142725,4,0,0,45,0,1
37,73471,4,0,1887,47,1,1
51,241745,4,0,0,40,0,0
35,316141,4,7443,0,40,0,0
61,248595,4,0,0,40,0,1
52,90189,2,0,0,16,0,0
40,205195,4,0,0,60,1,1
20,148940,4,0,0,40,0,1
52,298035,4,0,0,40,0,1
50,154728,4,0,0,40,1,1
49,166809,4,0,0,40,1,0
36,97136,2,0,0,40,0,0
33,347623,4,0,0,40,0,1
40,117917,0,0,0,50,0,1
45,266860,4,0,0,50,1,1
22,71864,4,0,0,35,0,0
47,158451,4,0,0,2,1,0
24,229826,4,0,0,30,0,1
19,121788,4,0,0,30,0,0
40,151365,4,0,0,40,0,0
40,360884,4,0,0,50,1,0
54,36480,4,15024,0,50,1,1
43,116666,3,0,0,35,1,1
63,214143,4,0,0,40,0,1
18,45316,4,0,0,20,0,0
19,311974,4,0,0,40,0,1
49,48495,4,0,0,45,0,1
27,115945,4,0,0,45,1,1
49,170846,4,0,0,40,0,0
60,142922,4,0,0,50,0,1
71,181301,4,0,0,40,0,1
34,286675,4,0,0,40,0,1
29,233168,4,0,0,46,1,0
30,177304,4,0,0,44,0,1
46,336984,4,0,0,17,0,1
32,379412,4,0,0,40,0,1
25,180778,4,0,0,75,0,1
25,141876,4,0,0,45,0,1
22,228306,4,0,0,40,1,0
32,329993,4,0,0,50,0,1
40,247469,4,0,0,30,1,0
51,673764,4,27828,0,40,1,1
20,155775,4,0,0,30,0,1
34,81223,4,0,0,48,0,0
40,236021,4,0,0,50,0,1
34,103371,4,0,0,40,0,0
19,199480,4,0,0,25,0,1
53,152657,2,0,0,40,0,1
42,460214,4,0,0,40,1,1
38,91039,4,0,0,65,1,1
41,197372,4,0,0,60,1,1
64,267198,4,0,0,16,0,1
30,111883,4,0,0,40,0,1
20,66917,4,0,0,40,0,1
19,292583,4,0,0,30,0,0
20,391679,4,0,0,60,0,1
35,475324,4,0,0,45,0,1
33,218164,4,0,0,40,0,1
43,101534,4,0,1902,15,1,1
38,65706,4,0,0,38,0,0
50,156606,4,0,0,30,0,0
23,200967,4,0,0,10,0,0
30,164493,4,0,0,10,0,0
33,547886,2,0,0,40,0,0
48,232145,4,0,0,40,0,1
43,96421,4,0,0,24,0,0
33,554206,2,0,0,40,0,1
50,234143,2,0,0,45,1,1
23,380544,4,0,0,40,1,1
36,103886,4,0,0,50,0,1
50,54709,4,0,0,46,0,0
26,276548,4,0,0,20,0,0
55,176046,4,0,2267,40,0,0
37,114605,4,0,0,40,0,1
43,323713,4,0,0,40,0,1
38,261382,4,0,0,40,0,1
42,223548,4,0,0,30,0,1
47,355978,4,0,2002,45,0,1
44,107218,1,0,0,40,0,1
28,31717,4,0,0,40,0,1
51,328947,4,0,0,40,0,0
51,148431,4,0,0,40,0,1
49,121602,4,0,0,40,0,1
62,244087,4,15024,0,50,1,1
31,83425,4,0,0,40,0,0
29,157308,1,2829,0,14,0,0
23,57898,4,0,0,30,0,1
40,175304,4,0,0,40,0,0
66,102663,4,0,0,50,0,1
17,99175,4,0,0,20,0,0
37,208358,4,0,0,40,1,1
69,361561,4,0,0,3,0,1
23,215115,4,0,0,40,0,0
38,207066,4,0,0,42,1,1
37,160910,4,0,0,40,0,1
38,64879,4,0,0,40,0,0
38,430035,4,0,0,54,0,1
37,74163,4,0,0,40,0,0
37,98389,4,0,0,50,1,1
23,386019,4,0,0,70,0,1
17,112795,4,0,0,15,0,0
48,332465,4,0,0,35,0,1
17,38611,4,0,0,23,0,0
55,368797,4,0,1977,60,1,1
35,24106,4,0,0,40,1,1
68,108683,4,0,0,12,1,0
35,241998,4,0,0,45,0,1
53,312446,4,0,0,60,1,1
43,69333,4,0,0,48,0,1
36,172538,4,0,0,40,0,1
24,275884,2,0,0,40,0,0
45,43479,4,0,0,48,0,1
34,199864,4,0,2057,40,0,0
56,235197,4,0,0,38,0,0
36,170376,4,0,0,45,1,1
22,325179,4,0,0,50,0,1
19,351195,4,0,1719,35,0,1
33,141841,2,0,0,36,0,1
48,207817,4,0,0,32,0,0
20,137974,4,0,0,30,0,0
64,161325,4,0,1887,50,1,1
47,293623,4,0,0,40,0,1
20,37783,4,0,0,25,0,0
44,308027,2,0,0,40,0,0
45,149218,4,0,0,77,0,1
45,374450,4,5178,0,40,1,0
45,61885,4,0,0,37,1,1
27,291196,2,0,0,40,0,1
41,45366,4,0,0,72,1,1
20,203027,4,0,0,55,0,1
54,223752,4,7688,0,40,1,1
17,132680,4,0,1602,10,0,0
50,155574,4,0,0,40,1,1
31,193565,4,0,0,40,0,1
49,123598,4,0,0,30,0,1
44,456236,4,0,0,40,0,1
49,163229,4,0,0,50,0,1
28,419740,4,0,0,52,0,1
43,118853,4,4386,0,99,1,1
33,31449,0,0,0,40,0,0
35,204163,2,0,0,55,0,0
17,177629,4,0,0,20,0,0
25,186370,4,0,0,40,0,1
41,188307,4,0,0,40,0,0
30,55481,4,0,0,45,0,1
48,119471,1,0,0,56,1,1
61,167347,4,0,0,35,0,1
41,184378,4,0,0,40,0,1
36,348960,4,0,0,50,0,1
24,69640,4,0,0,40,0,1
27,297457,2,0,0,40,0,1
18,279593,4,0,0,2,0,0
20,211968,4,0,0,15,0,0
18,194561,4,0,0,12,0,1
23,140414,4,0,0,40,0,1
43,24763,4,0,1887,45,1,1
38,462832,2,0,0,40,0,0
36,48972,4,0,0,40,0,0
28,35032,4,0,0,50,0,1
47,228583,4,0,0,40,0,1
51,392668,4,15024,0,84,1,1
35,108140,4,0,0,40,1,1
38,112497,4,0,0,60,0,1
47,142581,2,0,0,40,1,1
26,147982,4,0,0,40,0,0
31,440129,4,0,0,40,1,1
46,200734,2,0,0,35,0,0
49,31807,4,0,0,40,0,0
19,166153,4,0,0,30,0,0
45,212954,4,0,0,50,0,1
46,52291,4,7688,0,45,1,1
70,303588,4,0,0,20,0,1
19,96176,4,0,0,20,0,0
46,184632,4,0,0,50,0,1
20,137618,4,0,0,35,0,1
17,160029,4,0,0,22,0,0
43,178780,4,0,0,49,1,1
19,39756,4,0,0,15,0,0
37,35309,4,0,0,40,0,1
51,117253,4,0,0,40,0,0
40,303212,4,0,0,40,1,1
24,214542,4,0,0,60,0,1
31,342019,4,0,0,40,0,1
59,126668,4,5178,0,50,1,1
27,401508,2,0,0,40,0,0
40,25005,4,15024,0,99,1,1
30,85708,4,0,0,40,0,1
28,115677,4,0,0,32,0,1
25,144259,2,0,0,50,0,1
22,197583,4,0,0,20,0,0
21,142766,4,0,0,40,0,1
67,132626,4,0,0,6,0,1
35,185621,4,0,0,60,1,0
54,29887,4,0,0,56,0,1
36,117381,4,0,0,40,0,1
29,211482,4,0,0,40,0,1
32,90653,4,0,1380,40,0,0
55,209535,4,0,0,40,0,1
56,187873,4,0,0,40,0,0
19,174732,2,0,0,25,0,1
36,297847,2,0,2001,40,0,0
58,110213,4,0,0,40,1,0
35,162601,4,0,0,40,0,0
44,108438,2,0,0,40,0,0
40,132222,4,0,0,40,0,1
18,174394,4,0,0,20,0,0
71,322789,0,0,0,35,0,1
51,72436,4,0,0,57,1,1
27,60726,2,0,0,40,0,1
20,190273,4,0,0,35,0,1
33,393376,4,0,0,40,0,0
34,140571,2,0,0,40,0,0
28,584790,4,0,0,40,1,1
23,197666,4,0,0,24,0,0
36,245090,4,3137,0,50,0,1
42,192569,4,0,0,39,1,0
31,158291,4,8614,0,40,1,1
19,113915,2,0,0,10,0,1
38,287658,2,0,0,40,0,1
22,192455,4,0,0,40,0,0
36,317040,2,0,0,54,0,0
36,218689,4,0,1977,50,1,1
17,116626,4,0,1719,18,0,1
30,48458,2,0,0,40,0,0
35,241469,4,2635,0,30,0,1
32,167990,4,14084,0,40,1,1
42,261929,4,7688,0,40,1,1
54,425804,4,0,0,45,1,0
36,33394,4,0,1887,35,1,1
58,72812,4,0,0,40,0,1
39,89040,4,0,0,40,0,1
62,164518,4,0,0,38,0,0
51,182740,4,0,0,40,0,1
52,361875,4,0,0,50,0,0
25,197130,4,0,0,30,0,0
26,340335,4,0,0,40,0,0
26,293984,2,0,0,40,0,1
59,261584,2,0,0,40,0,0
21,170302,4,0,0,50,0,1
45,481987,4,0,0,18,1,1
26,88449,4,0,0,36,0,1
68,261897,4,0,0,20,0,1
60,250552,4,0,0,40,1,1
65,88513,4,0,0,18,0,1
41,168293,4,0,0,45,0,0
34,283921,4,0,0,50,0,1
28,407043,2,0,0,40,0,1
40,63745,4,0,0,40,0,0
57,49893,4,0,0,60,1,1
37,241962,4,0,0,50,0,1
34,338416,2,0,0,60,0,1
21,212888,4,0,0,56,0,0
57,310320,4,0,0,48,1,1
55,359972,4,0,1887,40,1,1
51,64643,4,0,0,60,0,1
56,125000,4,0,0,40,1,1
32,286675,4,0,0,60,0,1
18,165532,4,0,0,15,0,1
48,349986,4,0,0,40,0,1
46,213140,4,0,0,40,1,1
41,219155,4,0,0,50,1,1
33,183612,4,0,0,20,0,1
33,391114,4,0,0,40,0,1
47,219632,4,0,0,40,0,1
46,320124,0,15024,0,40,1,0
40,799281,4,0,0,38,0,0
42,657397,4,0,0,40,0,1
31,373432,4,7298,0,55,1,1
51,168660,4,0,0,40,0,1
44,191149,4,0,0,57,0,0
37,356824,4,0,0,40,0,0
25,191782,2,0,0,40,0,0
63,29859,4,7688,0,60,1,1
52,204226,4,0,0,45,0,1
42,246862,4,3325,0,40,0,0
28,496526,4,0,0,40,0,0
30,426431,4,10520,0,40,1,1
34,84154,4,0,0,50,0,1
37,45937,4,0,0,40,1,0
31,130021,4,0,0,45,0,1
35,63021,4,0,0,35,0,0
25,367306,4,0,0,40,0,0
38,65624,4,0,0,40,0,1
43,144928,4,0,0,60,0,1
22,117747,1,0,0,40,0,0
18,266681,4,0,0,20,0,1
26,152035,4,0,0,40,0,0
36,190023,4,0,0,60,1,1
43,233130,4,0,0,20,0,1
21,149637,4,0,0,25,0,0
62,224277,4,0,0,40,0,0
26,121559,4,0,0,40,0,1
54,230951,4,0,0,40,1,1
18,345285,4,0,0,20,0,0
65,28367,4,0,0,55,0,1
41,320744,4,3325,0,50,0,1
31,243773,4,0,0,20,0,0
56,151474,4,0,0,40,0,0
50,135465,4,0,0,50,1,1
22,210781,4,0,0,35,0,0
36,359001,4,0,0,48,0,1
48,119471,1,0,0,40,1,1
30,226396,4,0,0,30,0,0
35,283122,4,0,0,45,0,1
37,326400,4,0,0,30,0,1
32,169186,4,0,0,5,0,1
56,158752,4,0,0,50,0,0
29,208406,4,0,0,35,0,1
41,96741,4,0,0,40,0,1
38,255191,4,0,0,40,0,1
34,177733,4,0,0,35,0,0
54,137815,4,4101,0,40,0,1
36,187203,4,0,0,50,0,1
42,168515,4,0,0,40,0,0
33,122672,4,0,0,50,0,1
21,195199,4,0,0,30,0,0
69,179813,4,0,0,10,0,1
32,178623,2,0,0,46,0,0
50,41890,4,0,0,40,0,1
40,373050,4,0,0,40,0,1
45,80430,4,0,0,40,0,0
31,198613,4,0,0,35,0,1
24,330571,4,0,0,40,0,0
28,209205,4,0,0,60,1,1
21,132243,4,0,0,5,0,0
43,237670,4,0,0,25,0,1
22,193586,4,0,0,25,0,0
62,197353,4,0,1740,40,0,1
21,74538,4,0,0,25,0,1
37,89718,4,0,0,45,0,1
34,93169,2,0,0,40,0,0
74,292915,4,0,1825,12,1,1
43,328570,2,0,0,38,0,0
25,312157,4,0,0,40,0,0
43,193459,4,0,0,40,0,1
23,236804,4,0,0,40,0,1
33,126223,2,0,0,40,0,0
51,172281,4,0,0,35,1,1
64,153894,4,0,0,40,0,0
35,331395,4,0,0,50,0,1
69,92472,4,3273,0,45,0,1
32,318647,4,0,0,48,1,1
20,332931,4,0,0,40,0,0
66,76212,4,0,0,50,1,1
31,301168,4,0,0,40,0,1
22,440969,4,0,0,24,0,0
32,154950,4,0,0,40,0,1
23,218343,4,0,0,40,0,0
21,239577,4,0,0,40,0,1
36,247936,1,0,0,2,0,0
62,203525,4,2829,0,40,0,1
24,182342,4,0,0,40,0,1
45,25649,4,7298,0,50,1,1
27,243569,4,3942,0,40,0,1
38,187870,4,0,2415,90,1,1
20,289116,4,0,0,5,0,0
30,487330,4,0,0,30,0,1
17,34019,4,0,0,20,0,1
17,250541,2,0,0,8,0,1
21,318987,4,0,0,40,0,1
56,140558,4,0,0,40,0,1
59,303455,4,4787,0,60,1,0
37,76855,4,0,0,40,0,0
52,308764,4,0,0,40,0,0
50,339905,4,0,0,40,1,1
55,227856,4,7298,0,60,1,1
55,156430,4,0,0,40,1,1
45,98265,4,0,0,40,0,0
72,116640,4,3471,0,20,0,1
39,187167,4,0,0,40,0,0
28,184078,4,0,0,40,0,0
38,108140,4,0,0,40,0,1
44,150533,4,0,1876,55,0,1
51,313702,4,0,0,40,0,1
20,39803,4,0,1719,36,0,1
25,252752,4,0,0,45,0,0
52,111700,4,0,0,20,1,0
45,361842,4,0,0,40,0,0
17,231438,4,0,0,12,0,0
20,178469,1,0,0,15,0,0
64,116620,4,0,0,25,0,1
34,112212,4,0,1485,40,0,1
74,109101,4,0,0,4,0,1
58,72998,2,14084,0,40,1,0
44,147265,4,0,0,40,1,1
23,314645,4,0,0,25,0,0
23,444554,4,0,0,50,0,1
27,129629,4,0,0,36,0,0
34,106761,4,0,0,45,1,1
18,189924,4,0,0,24,0,0
33,311194,2,0,0,17,0,0
50,89737,4,0,0,48,0,1
47,49298,4,0,0,50,0,1
50,190333,4,99999,0,55,1,1
18,251923,4,0,0,15,0,0
49,298445,4,0,1977,60,1,0
34,180284,4,0,0,50,0,1
51,154342,4,7688,0,45,1,1
56,68658,4,0,0,40,1,1
64,203783,4,0,0,8,0,0
23,250037,4,0,0,50,0,0
33,158688,4,0,0,40,0,1
43,214781,4,0,0,45,0,1
60,404023,4,10520,0,40,1,1
57,109015,4,0,0,40,0,0
22,194630,4,0,0,45,0,1
23,239375,4,0,0,40,0,1
54,35576,4,0,2415,50,1,1
